col_index,col_winery,col_wine,col_figure,col_rating,col_ratingC,col_location_country,col_location_region,col_url,col_year
318,Château Cos d'Estournel,Saint-Estèphe (Grand Cru Classé) 2010,NA,4.5,401,France,Saint-Estèphe,https://www.vivino.com/chateau-cos-d-estournel-saint-estephe-grand-cru-classe/w/74346?year=2010&price_id=16734371,2010
319,Château Latour,Grand Vin Pauillac (Premier Grand Cru Classé) 1975,NA,4.5,386,France,Saint-Estèphe,https://www.vivino.com/fr-chateau-latour-grand-vin-pauillac-premier-grand-cru-classe/w/1655970?year=1975&price_id=16834543,1975
320,Château Lafite Rothschild,Carruades de Lafite Pauillac 2005,NA,4.5,383,France,Saint-Estèphe,https://www.vivino.com/chateau-lafite-rothschild-carruades-de-lafite-pauillac/w/23793?year=2005&price_id=10734497,2005
321,Kopke,Colheita Port 1978,NA,4.5,365,Portugal,Colheita Port,https://www.vivino.com/kopke-colheita-port/w/76372?year=1978&price_id=1111742,1978
322,Salentein,Gran VU Blend 2012,NA,4.5,348,Argentina,Uco Valley,https://www.vivino.com/salentein-gran-vu-blend-valle-de-uco-red-wine-v-ve92j/w/4281963?year=2012&price_id=17735063,2012
323,Cousiño-Macul,Lota 2009,NA,4.5,348,Argentina,Uco Valley,https://www.vivino.com/cousino-macul-lota/w/48314?year=2009&price_id=15738624,2009
324,Taylor's,Vintage Port 2011,NA,4.5,347,Portugal,Vintage Port,https://www.vivino.com/taylors-port-vintage-port/w/69744?year=2011&price_id=7781504,2011
325,Milantino,Gran Vino 2008,NA,4.5,346,Brazil,Vale dos Vinhedos,https://www.vivino.com/milantino-gran-vino/w/4168877?year=2008&price_id=12713657,2008
326,Vale D. Maria,Vinha da Francisca Douro 2013,NA,4.5,332,Brazil,Vale dos Vinhedos,https://www.vivino.com/vale-d-maria-vinha-da-francisca-douro/w/1896436?year=2013&price_id=6375988,2013
327,Stag's Leap Wine Cellars,CASK 23 Cabernet Sauvignon 2009,NA,4.5,324,United States,Napa Valley,https://www.vivino.com/stag-s-leap-wine-cellars-cask-23-cabernet-sauvignon/w/2653222?year=2009&price_id=17399875,2009
328,Château Lafite Rothschild,Pauillac (Premier Grand Cru Classé) 2012,NA,4.5,318,United States,Napa Valley,https://www.vivino.com/chateau-lafite-rothschild-pauillac-premier-grand-cru-classe-pauillac/w/3908?year=2012&price_id=4836009,2012
329,Château Angelus,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2012,NA,4.5,316,France,Saint-Émilion Grand Cru,https://www.vivino.com/chateau-angelus-saint-emilion-grand-cru-premier-grand-cru-classe/w/10175?year=2012&price_id=13593003,2012
330,Conterno,Barolo Cascina Francia 2011,NA,4.5,311,France,Saint-Émilion Grand Cru,https://www.vivino.com/conterno-barolo-cascina-francia/w/82203?year=2011&price_id=17052869,2011
331,Château Margaux,Margaux (Premier Grand Cru Classé) 2011,NA,4.5,308,France,Saint-Émilion Grand Cru,https://www.vivino.com/chateau-margaux-margaux-premier-grand-cru-classe/w/1127795?year=2011&price_id=6355120,2011
332,Château Léoville Las Cases,Saint-Julien (Grand Cru Classé) 2010,NA,4.5,303,France,Saint-Julien,https://www.vivino.com/chateau-leoville-las-cases-saint-julien-grand-cru-classe/w/81848?year=2010&price_id=16502541,2010
333,Armand de Brignac,Blanc de Blancs Champagne (Silver) N.V.,NA,4.5,298,France,Saint-Julien,https://www.vivino.com/armand-de-brignac-blanc-de-blancs-champagne-silver/w/1275361?year=N.V.&price_id=17934403,N.V.
334,Stag's Leap Wine Cellars,FAY Cabernet Sauvignon 2006,NA,4.5,297,United States,Napa Valley,https://www.vivino.com/stag-s-leap-wine-cellars-fay-cabernet-sauvignon/w/1107322?year=2006&price_id=17082861,2006
335,Château Cheval Blanc,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2008,NA,4.5,296,France,Saint-Émilion Grand Cru,https://www.vivino.com/cheval-blanc-saint-emilion-grand-cru-premier-grand-cru-classe/w/1148747?year=2008&price_id=12190568,2008
336,Château Figeac,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2010,NA,4.5,283,France,Saint-Émilion Grand Cru,https://www.vivino.com/figeac-saint-emilion-grand-cru-premier-grand-cru-classe/w/16778?year=2010&price_id=16502582,2010
337,Dow's,Vintage Port 1994,NA,4.5,274,Portugal,Vintage Port,https://www.vivino.com/dows-port-vintage-port/w/80415?year=1994&price_id=7567208,1994
338,Veuve Clicquot,La Grande Dame Brut Rosé Champagne 2004,NA,4.5,271,Portugal,Vintage Port,https://www.vivino.com/veuve-clicquot-la-grande-dame-brut-rose-champagne/w/1384933?year=2004&price_id=15978933,2004
339,Quinta Nova,Mirabilis Grande Reserva Tinto 2015,NA,4.5,270,Portugal,Vintage Port,https://www.vivino.com/quinta-nova-mirabilis-grande-reserva-tinto/w/2310579?year=2015&price_id=16399111,2015
340,Dow's,30 Years Old Tawny Port N.V.,NA,4.5,269,Portugal,Aged Tawny Port,https://www.vivino.com/dows-port-thirty-years-old-tawny-port/w/2029311?year=N.V.&price_id=2210913,N.V.
341,Château Cheval Blanc,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2012,NA,4.5,267,France,Saint-Émilion Grand Cru,https://www.vivino.com/cheval-blanc-saint-emilion-grand-cru-premier-grand-cru-classe/w/1148747?year=2012&price_id=6355110,2012
342,Château Haut-Brion,Pessac-Léognan (Premier Grand Cru Classé) 1966,NA,4.5,265,France,Pessac-Léognan,https://www.vivino.com/haut-brion-pessac-leognan-premier-grand-cru-classe/w/1152755?year=1966&price_id=16834582,1966
343,Salvioni,Brunello di Montalcino 2011,NA,4.5,258,Italy,Brunello di Montalcino,https://www.vivino.com/salvioni-maria-grazia-brunello-di-montalcino/w/77458?year=2011&price_id=18311254,2011
344,Luigi Bosca,Icono 2010,NA,4.5,257,Argentina,Lujan de Cuyo,https://www.vivino.com/luigi-bosca-icono/w/52044?year=2010&price_id=17985650,2010
345,Château l'Évangile,Pomerol 2007,NA,4.5,255,Argentina,Lujan de Cuyo,https://www.vivino.com/chateau-l-evangile-pomerol/w/1108737?year=2007&price_id=13624125,2007
346,Gandolini,Las 3 Marías Vineyards Cabernet Sauvignon 2013,NA,4.5,256,Argentina,Lujan de Cuyo,https://www.vivino.com/gandolini-las-3-marias-vineyards-cabernet-sauvignon/w/2149250?year=2013&price_id=17275115,2013
347,W. & J. Graham's,Vintage Port 2011,NA,4.5,250,Portugal,Vintage Port,https://www.vivino.com/w-and-j-grahams-vintage-port/w/45454?year=2011&price_id=7716563,2011
348,Warre's,Vintage Port 1985,NA,4.5,249,Portugal,Vintage Port,https://www.vivino.com/warres-vintage-port/w/1148781?year=1985&price_id=7554591,1985
349,Gaja,Gaia & Rey Langhe 2010,NA,4.5,229,Portugal,Vintage Port,https://www.vivino.com/gaja-gaia-rey-langhe/w/2410111?year=2010&price_id=18246119,2010
350,Château La Mission Haut-Brion,Pessac-Léognan (Grand Cru Classé de Graves) 2011,NA,4.5,225,France,Pessac-Léognan,https://www.vivino.com/la-mission-haut-brion-pessac-leognan-grand-cru-classe-de-graves/w/1605285?year=2011&price_id=16572883,2011
351,Emilio Moro,Malleolus de Valderramiro 2008,NA,4.5,215,Spain,Ribera del Duero,https://www.vivino.com/emilio-moro-malleolus-de-valderramiro/w/11605?year=2008&price_id=3556594,2008
352,Tua Rita,Redigaffi Toscana 2014,NA,4.5,214,Spain,Ribera del Duero,https://www.vivino.com/tua-rita-redigaffi-toscana/w/75816?year=2014&price_id=16786973,2014
353,Salentein,Gran VU Blend 2013,NA,4.5,202,Argentina,Uco Valley,https://www.vivino.com/salentein-gran-vu-blend-valle-de-uco-red-wine-v-ve92j/w/4281963?year=2013&price_id=17734979,2013
354,Château La Conseillante,Pomerol 2010,NA,4.5,200,Argentina,Uco Valley,https://www.vivino.com/la-conseillante-pomerol/w/768733?year=2010&price_id=16502583,2010
355,Masseto,Toscana 2014,NA,4.5,191,Argentina,Uco Valley,https://www.vivino.com/masseto-toscana/w/2446729?year=2014&price_id=17494906,2014
356,Château Pavie,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2011,NA,4.5,191,France,Saint-Émilion Grand Cru,https://www.vivino.com/pavie-saint-emilion-grand-cru-premier-grand-cru-classe/w/1179539?year=2011&price_id=6355113,2011
357,Louis Latour,Corton-Charlemagne Grand Cru 2014,NA,4.5,188,France,Corton-Charlemagne Grand Cru,https://www.vivino.com/louis-latour-corton-charlemagne-grand-cru/w/7273?year=2014&price_id=16688214,2014
358,Château Pavie,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2012,NA,4.5,175,France,Saint-Émilion Grand Cru,https://www.vivino.com/pavie-saint-emilion-grand-cru-premier-grand-cru-classe/w/1179539?year=2012&price_id=6355114,2012
359,Monte do Pintor,Escultor 2014,NA,4.5,170,Portugal,Alentejano,https://www.vivino.com/monte-do-pintor-escultor-alentejano/w/1360961?year=2014&price_id=15761080,2014
360,Tarapacá,Etiqueta Azul Gran Reserva Red Blend 2015,NA,4.5,163,Portugal,Alentejano,https://www.vivino.com/tarapaca-etiqueta-azul-gran-reserva-red-blend/w/1774164?year=2015&price_id=16512855,2015
361,Churchill's,Vintage Port 2011,NA,4.5,160,Portugal,Vintage Port,https://www.vivino.com/churchill-graham-lda-vintage-port/w/83732?year=2011&price_id=17503053,2011
362,Prats & Symington (P+S),Chryseia Douro 2016,NA,4.5,160,Portugal,Vintage Port,https://www.vivino.com/chryseia-chryseia-douro/w/1240543?year=2016&price_id=17391411,2016
363,Château Latour,Grand Vin Pauillac (Premier Grand Cru Classé) 2011,NA,4.5,159,Portugal,Vintage Port,https://www.vivino.com/fr-chateau-latour-grand-vin-pauillac-premier-grand-cru-classe/w/1655970?year=2011&price_id=6355125,2011
364,Kopke,Colheita Port 1981,NA,4.5,159,Portugal,Colheita Port,https://www.vivino.com/kopke-colheita-port/w/76372?year=1981&price_id=1111789,1981
365,Quinta do Vale Meão,Vintage Port 2011,NA,4.5,150,Portugal,Vintage Port,https://www.vivino.com/quinta-do-vale-meao-vintage-port/w/1136945?year=2011&price_id=1111769,2011
366,Château Valandraud,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2006,NA,4.5,148,France,Saint-Émilion Grand Cru,https://www.vivino.com/valandraud-saint-emilion-grand-cru-premier-grand-cru-classe/w/1191335?year=2006&price_id=16502502,2006
367,Quinta do Vallado,Porto 30 Years Old Tawny N.V.,NA,4.5,146,France,Saint-Émilion Grand Cru,https://www.vivino.com/quinta-do-vallado-porto-30-years-old-tawny/w/1651652?year=N.V.&price_id=8461637,N.V.
368,Château Valandraud,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2005,NA,4.5,146,France,Saint-Émilion Grand Cru,https://www.vivino.com/valandraud-saint-emilion-grand-cru-premier-grand-cru-classe/w/1191335?year=2005&price_id=16834615,2005
369,Casa Ferreirinha,Reserva Especial Douro 1986,NA,4.5,122,France,Saint-Émilion Grand Cru,https://www.vivino.com/casa-ferreirinha-reserva-especial-douro/w/75979?year=1986&price_id=16189695,1986
370,Messias,Porto Mais de 40 Anos N.V.,NA,4.5,121,France,Saint-Émilion Grand Cru,https://www.vivino.com/messias-porto-mais-de-40-anos/w/1568034?year=N.V.&price_id=2267893,N.V.
371,Quinta do Portal,Porto Aged Tawny 40 Years Old N.V.,NA,4.5,117,France,Saint-Émilion Grand Cru,https://www.vivino.com/quinta-do-portal-porto-aged-tawny-40-years-old/w/1179253?year=N.V.&price_id=5690304,N.V.
372,Dominio de Pingus,Pingus 2014,NA,4.5,116,Spain,Ribera del Duero,https://www.vivino.com/dominio-de-pingus-pingus/w/1876294?year=2014&price_id=13761834,2014
373,Quinta do Portal,Auru 2011,NA,4.5,115,Spain,Ribera del Duero,https://www.vivino.com/quinta-do-portal-douro-auru/w/18474?year=2011&price_id=14656930,2011
374,Mocali,Brunello di Montalcino 2004,NA,4.5,114,Italy,Brunello di Montalcino,https://www.vivino.com/mocali-di-ciacci-tiziano-brunello-di-montalcino/w/1125958?year=2004&price_id=270063,2004
375,Kopke,Colheita Port 1979,NA,4.5,111,Portugal,Colheita Port,https://www.vivino.com/kopke-colheita-port/w/76372?year=1979&price_id=1111853,1979
376,Viñedo Chadwick,Red 2015,NA,4.5,110,Portugal,Colheita Port,https://www.vivino.com/chadwick-red/w/2774263?year=2015&price_id=15539719,2015
377,Kopke,Colheita Port 1980,NA,4.5,110,Portugal,Colheita Port,https://www.vivino.com/kopke-colheita-port/w/76372?year=1980&price_id=1111972,1980
378,Artadi,Viña El Pison 2013,NA,4.5,107,Spain,Rioja Alavesa,https://www.vivino.com/es-artadi-vina-el-pison/w/49754?year=2013&price_id=2210811,2013
379,Viu Manent,Viu 1 2003,NA,4.5,105,Chile,Colchagua Valley,https://www.vivino.com/viu-manent-viu-1/w/1404819?year=2003&price_id=12698154,2003
380,Freixo,Family Collection 2015,NA,4.5,103,Chile,Colchagua Valley,https://www.vivino.com/freixo-evora-family-collection/w/4894460?year=2015&price_id=17696833,2015
381,Château Lagrézette,Cuvée Dame Honneur du Château Lagrézette Cahors 2003,NA,4.5,98,Chile,Colchagua Valley,https://www.vivino.com/lagrezette-cuvee-dame-honneur-cahors/w/1628063?year=2003&price_id=595610,2003
382,Joao Portugal Ramos,Estremus 2012,NA,4.5,96,Chile,Colchagua Valley,https://www.vivino.com/j-portugal-ramos-vinhos-sa-estremus/w/2042515?year=2012&price_id=4556716,2012
383,Fattoria dei Barbi,Brunello di Montalcino Riserva 2011,NA,4.5,94,Italy,Brunello di Montalcino,https://www.vivino.com/fattoria-dei-barbi-brunello-di-montalcino-riserva/w/1244348?year=2011&price_id=16441528,2011
384,Secret Spot,Moscatel do Douro Mais de 40 Anos N.V.,NA,4.5,91,Italy,Brunello di Montalcino,https://www.vivino.com/lacrau-moscatel-do-douro-mais-de-40-anos/w/1489181?year=N.V.&price_id=3847604,N.V.
385,Quinta do Vesuvio,Vintage Port 1998,NA,4.5,89,Portugal,Single Quinta Vintage Port (SQVP),https://www.vivino.com/quinta-do-vesuvio-vintage-port/w/1099392?year=1998&price_id=1112056,1998
386,Matías Riccitelli,Father Malbec - Cabernet Franc 2013,NA,4.5,89,Portugal,Single Quinta Vintage Port (SQVP),https://www.vivino.com/riccitelli-father-malbec-cabernet-franc/w/5091281?year=2013&price_id=17643482,2013
387,Château de Fargues,Sauternes (Lur Saluces) 2007,NA,4.5,89,Portugal,Single Quinta Vintage Port (SQVP),https://www.vivino.com/fargues-sauternes-lur-saluces/w/84178?year=2007&price_id=16502626,2007
388,Château La Tour Blanche,Sauternes (Premier Grand Cru Classé) 2004,NA,4.5,85,Portugal,Single Quinta Vintage Port (SQVP),https://www.vivino.com/la-tour-blanche-sauternes-premier-grand-cru-classe/w/81811?year=2004&price_id=18097474,2004
389,Château Margaux,Margaux (Premier Grand Cru Classé) 1967,NA,4.5,83,Portugal,Single Quinta Vintage Port (SQVP),https://www.vivino.com/chateau-margaux-margaux-premier-grand-cru-classe/w/1127795?year=1967&price_id=16835181,1967
390,Dow's,Vintage Port 1980,NA,4.5,83,Portugal,Vintage Port,https://www.vivino.com/dows-port-vintage-port/w/80415?year=1980&price_id=7567206,1980
391,Intriga,Maxima Cabernet Sauvignon 2013,NA,4.5,83,Portugal,Vintage Port,https://www.vivino.com/intriga-maxima-cabernet-sauvignon/w/4322587?year=2013&price_id=15539691,2013
392,Jorge Rosas,Quinta da Touriga-Chã Douro 2016,NA,4.5,82,Portugal,Vintage Port,https://www.vivino.com/jorge-rosas-quinta-da-touriga-cha-douro/w/1182177?year=2016&price_id=18010031,2016
393,Catena Zapata,Adrianna Vineyard River Stones Malbec 2014,NA,4.5,79,Portugal,Vintage Port,https://www.vivino.com/catena-zapata-adrianna-vineyard-river-stones-malbec/w/4835815?year=2014&price_id=16618561,2014
394,Wine & Soul,Douro Pintas Tinto 2015,NA,4.5,74,Portugal,Vintage Port,https://www.vivino.com/pt-wine-and-soul-douro-pintas-tinto/w/1253819?year=2015&price_id=15122896,2015
395,Vista Alegre,Over 40 Year Old Tawny Port N.V.,NA,4.5,73,Portugal,Aged Tawny Port,https://www.vivino.com/pt-vista-alegre-over-40-year-old-tawny-port/w/1295536?year=N.V.&price_id=2210888,N.V.
396,Quinta do Mouro,Gold Label 2012,NA,4.5,72,Portugal,Alentejano,https://www.vivino.com/quinta-do-mouro-gold-label/w/2037178?year=2012&price_id=16267355,2012
397,Poças,Colheita Porto 1967,NA,4.5,71,Portugal,Alentejano,https://www.vivino.com/pocas-colheita-porto/w/1136261?year=1967&price_id=1111900,1967
398,Arzuaga,Gran Arzuaga Ribera del Duero 2004,NA,4.5,69,Spain,Ribera del Duero,https://www.vivino.com/bodegas-arzuaga-navarro-sl-gran-arzuaga-ribera-del-duero/w/1557083?year=2004&price_id=15394550,2004
399,Luis Pato,Baga Beiras Quinta do Ribeirinho Pé Franco 2009,NA,4.5,68,Spain,Ribera del Duero,https://www.vivino.com/luis-pato-baga-beiras-quinta-do-ribeirinho-pe-franco/w/22317?year=2009&price_id=15969969,2009
400,Barros,Colheita Porto 1983,NA,4.5,68,Portugal,Colheita Port,https://www.vivino.com/barros-porto-colheita-porto/w/1189822?year=1983&price_id=12276678,1983
401,Durigutti,Familia 2009,NA,4.5,63,Portugal,Colheita Port,https://www.vivino.com/ar-durigutti-familia/w/1963236?year=2009&price_id=16735508,2009
402,Château La Fleur Morange,Saint-Émilion Grand Cru (Grand Cru Classé) 2010,NA,4.5,63,France,Saint-Émilion Grand Cru,https://www.vivino.com/chateau-la-fleur-morange-saint-emilion-grand-cru-grand-cru-classe/w/83198?year=2010&price_id=16502611,2010
403,Château Pavie,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2014,NA,4.5,62,France,Saint-Émilion Grand Cru,https://www.vivino.com/pavie-saint-emilion-grand-cru-premier-grand-cru-classe/w/1179539?year=2014&price_id=17990689,2014
404,Luiz Argenta,Merlot Uvas Desidratadas 2011,NA,4.5,59,Brazil,Serra Gaúcha,https://www.vivino.com/luiz-argenta-uvas-desidratadas-merlot/w/2571920?year=2011&price_id=17419790,2011
405,Sei Solo,Tinto 2012,NA,4.5,59,Spain,Ribera del Duero,https://www.vivino.com/sei-solo-tinto/w/2055586?year=2012&price_id=6355124,2012
406,Convento de las Claras,Paraje de San Juan 2011,NA,4.5,56,Spain,Ribera del Duero,https://www.vivino.com/convento-las-claras-paraje-de-san-juan/w/3171160?year=2011&price_id=12712100,2011
407,Manz,Reserva 2013,NA,4.5,55,Spain,Ribera del Duero,https://www.vivino.com/pt-manz-douro-reserva/w/5420891?year=2013&price_id=15673835,2013
408,Pinhal Da Torre,Initial Public Offer 1st Edition 2008,NA,4.5,55,Spain,Ribera del Duero,https://www.vivino.com/pinhal-da-torre-initial-public-offer-1st-edition/w/1265560?year=2008&price_id=2652956,2008
409,Brokenwood,Graveyard Vineyard Shiraz 2005,NA,4.5,53,Australia,Hunter Valley,https://www.vivino.com/au-brokenwood-graveyard-vineyard-shiraz/w/1867807?year=2005&price_id=16984959,2005
410,Delas,Les Bessards Hermitage 2012,NA,4.5,52,Australia,Hunter Valley,https://www.vivino.com/delas-freres-les-bessards-hermitage/w/14604?year=2012&price_id=13004947,2012
411,Gaja,Pieve Santa Restituta Rennina Brunello di Montalcino 2000,NA,4.5,52,Italy,Brunello di Montalcino,https://www.vivino.com/gaja-pieve-santa-restituta-rennina-brunello-di-montalcino/w/2430168?year=2000&price_id=12641779,2000
412,Kopke,Colheita Port 1982,NA,4.5,52,Portugal,Colheita Port,https://www.vivino.com/kopke-colheita-port/w/76372?year=1982&price_id=1111947,1982
413,Domaine Parigot,Chassagne-Montrachet 1er Cru 'Clos Saint-Jean' 2014,NA,4.5,44,France,Chassagne-Montrachet 1er Cru 'Chassagne du Clos Saint-Jean',https://www.vivino.com/parigot-chassagne-montrachet-clos-saint-jean-1er-cru/w/1234057?year=2014&price_id=14643012,2014
414,Luca,Nico Malbec 2013,NA,4.5,42,France,Chassagne-Montrachet 1er Cru 'Chassagne du Clos Saint-Jean',https://www.vivino.com/luca-nico-malbec/w/1240855?year=2013&price_id=16382336,2013
415,Niepoort,Late Bottled Vintage Port 1982,NA,4.5,41,Portugal,Late Bottled Vintage Port (LBV),https://www.vivino.com/niepoort-vinhos-sa-late-bottled-vintage-port/w/1636879?year=1982&price_id=5270531,1982
416,Dönnhoff,Niederhäuser Hermannshöhle Riesling Auslese 2011,NA,4.5,41,Portugal,Late Bottled Vintage Port (LBV),https://www.vivino.com/donnhoff-niederhauser-hermannshohle-riesling-auslese/w/1222409?year=2011&price_id=12208944,2011
417,Oboé,17 Tinto 2015,NA,4.5,41,Portugal,Late Bottled Vintage Port (LBV),https://www.vivino.com/oboe-seventeen-tinto/w/2704481?year=2015&price_id=12822103,2015
418,Quinta da Boavista - Tavares de Pina,Vinha do Ujo Vinhas Velhas 2014,NA,4.5,39,Portugal,Late Bottled Vintage Port (LBV),https://www.vivino.com/tavares-vinha-do-ujo-vinhas-velhas-tinto/w/4443335?year=2014&price_id=17082723,2014
419,Valdelana,Centvm Vitis 2008,NA,4.5,37,Portugal,Late Bottled Vintage Port (LBV),https://www.vivino.com/valdelana-rioja-centvm-vitis/w/1497163?year=2008&price_id=17981657,2008
420,Quinta do Vesuvio,Vintage Port 2005,NA,4.5,36,Portugal,Single Quinta Vintage Port (SQVP),https://www.vivino.com/quinta-do-vesuvio-vintage-port/w/1099392?year=2005&price_id=1112070,2005
421,Le Carré,Saint-Émilion Grand Cru 2011,NA,4.5,35,France,Saint-Émilion Grand Cru,https://www.vivino.com/le-carre-saint-emilion-grand-cru/w/1651087?year=2011&price_id=16835248,2011
422,Château Lagrézette,Le Pigeonnier Malbec 2001,NA,4.5,35,France,Saint-Émilion Grand Cru,https://www.vivino.com/lagrezette-le-pigeonnier-malbec/w/1313926?year=2001&price_id=17546036,2001
423,Cockburn's,Vintage Port 2007,NA,4.5,35,Portugal,Vintage Port,https://www.vivino.com/cockburns-vintage-port/w/1924936?year=2007&price_id=1111637,2007
